"unit_numeric_code","is_in_union","age_range","mid_year","population_count","region_code"
231,"Y","15-49",1992,93438.4774238954,"Benishangul"
231,"Y","15-49",1992,49772.1260724331,"Dire Dawa"
231,"Y","15-49",1992,35171.1164986482,"Gambela"
231,"Y","15-49",1992,22981.2897517528,"Harari"
231,"Y","15-49",1992,3221075.03000813,"Oromia"
231,"Y","15-49",1992,1644747.47524266,"SNNPR"
231,"Y","15-49",1992,396712.602200414,"Somali"
231,"Y","15-49",1992,516399.514960598,"Tigray"
231,"N","15-49",1993,256250.154993752,"Addis Adaba"
231,"N","15-49",1993,23101.7326620259,"Afar"
231,"N","15-49",1993,775118.895348225,"Amhara"
231,"N","15-49",1993,34257.2417948793,"Benishangul"
231,"N","15-49",1993,31373.1979264454,"Dire Dawa"
231,"N","15-49",1993,16655.9117830429,"Gambela"
231,"N","15-49",1993,11396.2217512098,"Harari"
231,"N","15-49",1993,1132155.5361735,"Oromia"
231,"N","15-49",1993,574057.073106007,"SNNPR"
231,"N","15-49",1993,148223.135147011,"Somali"
231,"N","15-49",1993,281842.899313899,"Tigray"
231,"Y","15-49",1993,296610.224450387,"Addis Adaba"
231,"Y","15-49",1993,92351.820552942,"Afar"
231,"Y","15-49",1993,1887487.02086249,"Amhara"
231,"Y","15-49",1993,96160.5470123589,"Benishangul"
231,"Y","15-49",1993,51222.098230266,"Dire Dawa"
231,"Y","15-49",1993,36195.7289415389,"Gambela"
231,"Y","15-49",1993,23650.7855704091,"Harari"
231,"Y","15-49",1993,3314912.07255289,"Oromia"
231,"Y","15-49",1993,1692662.60834943,"SNNPR"
231,"Y","15-49",1993,408269.718065123,"Somali"
231,"Y","15-49",1993,531443.37541216,"Tigray"
231,"N","15-49",1994,270692.914028489,"Addis Adaba"
231,"N","15-49",1994,24403.7914183637,"Afar"
231,"N","15-49",1994,818806.109621553,"Amhara"
231,"N","15-49",1994,36188.0468258078,"Benishangul"
231,"N","15-49",1994,33141.4526141813,"Dire Dawa"
231,"N","15-49",1994,17594.6714899089,"Gambela"
231,"N","15-49",1994,12038.535058935,"Harari"
231,"N","15-49",1994,1195966.03259719,"Oromia"
231,"N","15-49",1994,606412.05052742,"SNNPR"
231,"N","15-49",1994,156577.280432713,"Somali"
231,"N","15-49",1994,297728.115385443,"Tigray"
231,"Y","15-49",1994,305130.898512026,"Addis Adaba"
231,"Y","15-49",1994,95004.7964015956,"Afar"
231,"Y","15-49",1994,1941708.55597695,"Amhara"
231,"Y","15-49",1994,98922.9355314987,"Benishangul"
231,"Y","15-49",1994,52693.5471817716,"Dire Dawa"
231,"Y","15-49",1994,37235.517806895,"Gambela"
231,"Y","15-49",1994,24330.1978715885,"Harari"
231,"Y","15-49",1994,3410139.01682143,"Oromia"
231,"Y","15-49",1994,1741287.45399929,"SNNPR"
231,"Y","15-49",1994,419998.016384293,"Somali"
231,"Y","15-49",1994,546710.063512664,"Tigray"
231,"N","15-49",1995,285839.878204015,"Addis Adaba"
231,"N","15-49",1995,25769.3364149426,"Afar"
231,"N","15-49",1995,864623.440502384,"Amhara"
231,"N","15-49",1995,38212.9947296716,"Benishangul"
231,"N","15-49",1995,34995.9244878672,"Dire Dawa"
231,"N","15-49",1995,18579.2035737807,"Gambela"
231,"N","15-49",1995,12712.1665055429,"Harari"
231,"N","15-49",1995,1262887.82371947,"Oromia"
231,"N","15-49",1995,640344.603353607,"SNNPR"
231,"N","15-49",1995,165338.760081811,"Somali"
231,"N","15-49",1995,314387.868426912,"Tigray"
231,"Y","15-49",1995,313547.190402519,"Addis Adaba"
231,"Y","15-49",1995,97625.2720774836,"Afar"
231,"Y","15-49",1995,1995265.8523801,"Amhara"
231,"Y","15-49",1995,101651.483522402,"Benishangul"
231,"Y","15-49",1995,54146.970207725,"Dire Dawa"
231,"Y","15-49",1995,38262.5687810332,"Gambela"
231,"Y","15-49",1995,25001.2870599968,"Harari"
231,"Y","15-49",1995,3504199.38728108,"Oromia"
231,"Y","15-49",1995,1789316.62295457,"SNNPR"
231,"Y","15-49",1995,431582.63766177,"Somali"
231,"Y","15-49",1995,561789.727671326,"Tigray"
231,"N","15-49",1996,300971.706572172,"Addis Adaba"
231,"N","15-49",1996,27133.5168723451,"Afar"
231,"N","15-49",1996,910394.987800028,"Amhara"
231,"N","15-49",1996,40235.9191771484,"Benishangul"
231,"N","15-49",1996,36848.5432556286,"Dire Dawa"
231,"N","15-49",1996,19562.7518507459,"Gambela"
231,"N","15-49",1996,13385.1248168812,"Harari"
231,"N","15-49",1996,1329742.74234324,"Oromia"
231,"N","15-49",1996,674243.248620684,"SNNPR"
231,"N","15-49",1996,174091.484704707,"Somali"
231,"N","15-49",1996,331030.973986421,"Tigray"
231,"Y","15-49",1996,320116.371699241,"Addis Adaba"
231,"Y","15-49",1996,99670.6360005202,"Afar"
231,"Y","15-49",1996,2037069.01158754,"Amhara"
231,"Y","15-49",1996,103781.201296247,"Benishangul"
231,"Y","15-49",1996,55281.4127249936,"Dire Dawa"
231,"Y","15-49",1996,39064.2144627509,"Gambela"
231,"Y","15-49",1996,25525.0933398032,"Harari"
231,"Y","15-49",1996,3577616.47338336,"Oromia"
231,"Y","15-49",1996,1826804.9043145,"SNNPR"
231,"Y","15-49",1996,440624.79998406,"Somali"
231,"Y","15-49",1996,573559.881206975,"Tigray"
231,"N","15-49",1997,316929.91881483,"Addis Adaba"
231,"N","15-49",1997,28572.1983552997,"Afar"
231,"N","15-49",1997,958666.224340599,"Amhara"
231,"N","15-49",1997,42369.3201712827,"Benishangul"
231,"N","15-49",1997,38802.3377860293,"Dire Dawa"
231,"N","15-49",1997,20600.0139563445,"Gambela"
231,"N","15-49",1997,14094.8349260307,"Harari"
231,"N","15-49",1997,1400248.76150408,"Oromia"
231,"N","15-49",1997,709993.176702671,"SNNPR"
231,"N","15-49",1997,183322.215706629,"Somali"
231,"N","15-49",1997,348582.99773621,"Tigray"
231,"Y","15-49",1997,326614.241010484,"Addis Adaba"
231,"Y","15-49",1997,101693.796401415,"Afar"
231,"Y","15-49",1997,2078418.37508625,"Amhara"
231,"Y","15-49",1997,105887.799841667,"Benishangul"
231,"Y","15-49",1997,56403.5402604307,"Dire Dawa"
231,"Y","15-49",1997,39857.1578507381,"Gambela"
231,"Y","15-49",1997,26043.2134215689,"Harari"
231,"Y","15-49",1997,3650236.57764857,"Oromia"
231,"Y","15-49",1997,1863886.23027845,"SNNPR"
231,"Y","15-49",1997,449568.804785786,"Somali"
231,"Y","15-49",1997,585202.263414645,"Tigray"
231,"N","15-49",1998,333641.566582039,"Addis Adaba"
231,"N","15-49",1998,30078.8043476723,"Afar"
231,"N","15-49",1998,1009216.49213296,"Amhara"
231,"N","15-49",1998,44603.4454867039,"Benishangul"
231,"N","15-49",1998,40848.3768726808,"Dire Dawa"
231,"N","15-49",1998,21686.2483469802,"Gambela"
231,"N","15-49",1998,14838.0525985736,"Harari"
231,"N","15-49",1998,1474083.58333546,"Oromia"
231,"N","15-49",1998,747430.967147156,"SNNPR"
231,"N","15-49",1998,192988.757471603,"Somali"
231,"N","15-49",1998,366963.705678173,"Tigray"
231,"Y","15-49",1998,333211.989318656,"Addis Adaba"
231,"Y","15-49",1998,103748.054877968,"Afar"
231,"Y","15-49",1998,2120403.32122783,"Amhara"
231,"Y","15-49",1998,108026.778993648,"Benishangul"
231,"Y","15-49",1998,57542.9160609984,"Dire Dawa"
231,"Y","15-49",1998,40662.2896017746,"Gambela"
231,"Y","15-49",1998,26569.2975468658,"Harari"
231,"Y","15-49",1998,3723972.92830522,"Oromia"
231,"Y","15-49",1998,1901537.53471759,"SNNPR"
231,"Y","15-49",1998,458650.288226329,"Somali"
231,"Y","15-49",1998,597023.60112312,"Tigray"
231,"N","15-49",1999,350993.989534414,"Addis Adaba"
231,"N","15-49",1999,31643.1781764177,"Afar"
231,"N","15-49",1999,1061705.01027957,"Amhara"
231,"N","15-49",1999,46923.2339325724,"Benishangul"
231,"N","15-49",1999,42972.8672941657,"Dire Dawa"
231,"N","15-49",1999,22814.1322537191,"Gambela"
231,"N","15-49",1999,15609.7674874519,"Harari"
231,"N","15-49",1999,1550749.45583819,"Oromia"
231,"N","15-49",1999,786304.235854372,"SNNPR"
231,"N","15-49",1999,203025.943722128,"Somali"
231,"N","15-49",1999,386049.185627005,"Tigray"
231,"Y","15-49",1999,340243.836585297,"Addis Adaba"
231,"Y","15-49",1999,105937.47332478,"Afar"
231,"Y","15-49",1999,2165150.66759145,"Amhara"
231,"Y","15-49",1999,110306.492314119,"Benishangul"
231,"Y","15-49",1999,58757.2571111073,"Dire Dawa"
231,"Y","15-49",1999,41520.395009615,"Gambela"
231,"Y","15-49",1999,27129.9953858407,"Harari"
231,"Y","15-49",1999,3802560.7633663,"Oromia"
231,"Y","15-49",1999,1941666.10735167,"SNNPR"
231,"Y","15-49",1999,468329.288019234,"Somali"
231,"Y","15-49",1999,609622.723940586,"Tigray"
231,"N","15-49",2000,368896.606886618,"Addis Adaba"
231,"N","15-49",2000,33257.1537075983,"Afar"
231,"N","15-49",2000,1115857.78527484,"Amhara"
231,"N","15-49",2000,49316.5760611287,"Benishangul"
231,"N","15-49",2000,45164.7190712145,"Dire Dawa"
231,"N","15-49",2000,23977.7780486305,"Gambela"
231,"N","15-49",2000,16405.9511903564,"Harari"
231,"N","15-49",2000,1629846.17813202,"Oromia"
231,"N","15-49",2000,826410.061813358,"SNNPR"
231,"N","15-49",2000,213381.379687993,"Somali"
231,"N","15-49",2000,405739.810126239,"Tigray"
231,"Y","15-49",2000,347929.101467276,"Addis Adaba"
231,"Y","15-49",2000,108330.338252473,"Afar"
231,"Y","15-49",2000,2214056.05426012,"Amhara"
231,"Y","15-49",2000,112798.042550984,"Benishangul"
231,"Y","15-49",2000,60084.4379034748,"Dire Dawa"
231,"Y","15-49",2000,42458.2378133401,"Gambela"
231,"Y","15-49",2000,27742.7947325669,"Harari"
231,"Y","15-49",2000,3888451.18533421,"Oromia"
231,"Y","15-49",2000,1985523.53177152,"SNNPR"
231,"Y","15-49",2000,478907.68575463,"Somali"
231,"Y","15-49",2000,623392.590159405,"Tigray"
231,"N","15-49",2001,384713.447567663,"Addis Adaba"
231,"N","15-49",2001,34683.0901132964,"Afar"
231,"N","15-49",2001,1163701.39370852,"Amhara"
231,"N","15-49",2001,51431.0775554005,"Benishangul"
231,"N","15-49",2001,47101.205210197,"Dire Dawa"
231,"N","15-49",2001,25005.8511948745,"Gambela"
231,"N","15-49",2001,17109.3740772973,"Harari"
231,"N","15-49",2001,1699727.59436865,"Oromia"
231,"N","15-49",2001,861843.286302009,"SNNPR"
231,"N","15-49",2001,222530.336940029,"Somali"
231,"N","15-49",2001,423136.342962055,"Tigray"
231,"Y","15-49",2001,355057.344807036,"Addis Adaba"
231,"Y","15-49",2001,110549.770340463,"Afar"
231,"Y","15-49",2001,2259416.81958868,"Amhara"
231,"Y","15-49",2001,115109.007319844,"Benishangul"
231,"Y","15-49",2001,61315.4257469821,"Dire Dawa"
231,"Y","15-49",2001,43328.1065585371,"Gambela"
231,"Y","15-49",2001,28311.1788974578,"Harari"
231,"Y","15-49",2001,3968116.34167483,"Oromia"
231,"Y","15-49",2001,2026202.20691424,"SNNPR"
231,"Y","15-49",2001,488719.370109126,"Somali"
231,"Y","15-49",2001,636164.428042811,"Tigray"
231,"N","15-49",2002,401066.90723368,"Addis Adaba"
231,"N","15-49",2002,36157.4043563951,"Afar"
231,"N","15-49",2002,1213168.19536472,"Amhara"
231,"N","15-49",2002,53617.3178797242,"Benishangul"
231,"N","15-49",2002,49103.3906406667,"Dire Dawa"
231,"N","15-49",2002,26068.8038457768,"Gambela"
231,"N","15-49",2002,17836.6620383833,"Harari"
231,"N","15-49",2002,1771979.8819699,"Oromia"
231,"N","15-49",2002,898478.65610797,"SNNPR"
231,"N","15-49",2002,231989.691461224,"Somali"
231,"N","15-49",2002,441123.089101567,"Tigray"
231,"Y","15-49",2002,362923.686546074,"Addis Adaba"
231,"Y","15-49",2002,112999.01490726,"Afar"
231,"Y","15-49",2002,2309474.49363419,"Amhara"
231,"Y","15-49",2002,117659.262376,"Benishangul"
231,"Y","15-49",2002,62673.876993956,"Dire Dawa"
231,"Y","15-49",2002,44288.0464050994,"Gambela"
231,"Y","15-49",2002,28938.4167549466,"Harari"
231,"Y","15-49",2002,4056030.47627987,"Oromia"
231,"Y","15-49",2002,2071092.98082751,"SNNPR"
231,"Y","15-49",2002,499547.011435219,"Somali"
231,"Y","15-49",2002,650258.733839876,"Tigray"
231,"N","15-49",2003,417989.910166677,"Addis Adaba"
231,"N","15-49",2003,37683.0646612886,"Afar"
231,"N","15-49",2003,1264357.78133675,"Amhara"
231,"N","15-49",2003,55879.6985732511,"Benishangul"
231,"N","15-49",2003,51175.306345614,"Dire Dawa"
231,"N","15-49",2003,27168.7760349177,"Gambela"
231,"N","15-49",2003,18589.2793163144,"Harari"
231,"N","15-49",2003,1846748.50585518,"Oromia"
231,"N","15-49",2003,936389.928911366,"SNNPR"
231,"N","15-49",2003,241778.487690019,"Somali"
231,"N","15-49",2003,459736.261108623,"Tigray"
231,"Y","15-49",2003,371227.786072634,"Addis Adaba"
231,"Y","15-49",2003,115584.558648214,"Afar"
231,"Y","15-49",2003,2362317.85095734,"Amhara"
231,"Y","15-49",2003,120351.437787009,"Benishangul"
231,"Y","15-49",2003,64107.9253395636,"Dire Dawa"
231,"Y","15-49",2003,45301.4064001026,"Gambela"
231,"Y","15-49",2003,29600.5600698709,"Harari"
231,"Y","15-49",2003,4148836.986316,"Oromia"
231,"Y","15-49",2003,2118481.90273897,"SNNPR"
231,"Y","15-49",2003,510977.205316012,"Somali"
231,"Y","15-49",2003,665137.380354275,"Tigray"
231,"N","15-49",2004,435758.255743199,"Addis Adaba"
231,"N","15-49",2004,39284.9351825584,"Afar"
231,"N","15-49",2004,1318104.40402962,"Amhara"
231,"N","15-49",2004,58255.0903490131,"Benishangul"
231,"N","15-49",2004,53350.7189716524,"Dire Dawa"
231,"N","15-49",2004,28323.6943469101,"Gambela"
231,"N","15-49",2004,19379.4915460284,"Harari"
231,"N","15-49",2004,1925251.99325246,"Oromia"
231,"N","15-49",2004,976194.956369176,"SNNPR"
231,"N","15-49",2004,252056.256645093,"Somali"
231,"N","15-49",2004,479279.203564289,"Tigray"
231,"Y","15-49",2004,379627.437327146,"Addis Adaba"
231,"Y","15-49",2004,118199.85313714,"Afar"
231,"Y","15-49",2004,2415769.25423261,"Amhara"
231,"Y","15-49",2004,123074.590911091,"Benishangul"
231,"Y","15-49",2004,65558.4746672406,"Dire Dawa"
231,"Y","15-49",2004,46326.4266959307,"Gambela"
231,"Y","15-49",2004,30270.3223852287,"Harari"
231,"Y","15-49",2004,4242711.3812409,"Oromia"
231,"Y","15-49",2004,2166416.10874294,"SNNPR"
231,"Y","15-49",2004,522538.921557857,"Somali"
231,"Y","15-49",2004,680187.229101919,"Tigray"
231,"N","15-49",2005,454890.930512828,"Addis Adaba"
231,"N","15-49",2005,41009.8041398015,"Afar"
231,"N","15-49",2005,1375977.92115141,"Amhara"
231,"N","15-49",2005,60812.874814673,"Benishangul"
231,"N","15-49",2005,55693.169037388,"Dire Dawa"
231,"N","15-49",2005,29567.2922020776,"Gambela"
231,"N","15-49",2005,20230.3796337792,"Harari"
231,"N","15-49",2005,2009783.31251262,"Oromia"
231,"N","15-49",2005,1019056.38324016,"SNNPR"
231,"N","15-49",2005,263123.19644137,"Somali"
231,"N","15-49",2005,500322.736313893,"Tigray"
231,"Y","15-49",2005,388021.283708643,"Addis Adaba"
231,"Y","15-49",2005,120813.340235264,"Afar"
231,"Y","15-49",2005,2469183.71804465,"Amhara"
231,"Y","15-49",2005,125795.862104888,"Benishangul"
231,"Y","15-49",2005,67008.0215420304,"Dire Dawa"
231,"Y","15-49",2005,47350.7386156042,"Gambela"
231,"Y","15-49",2005,30939.6218378945,"Harari"
231,"Y","15-49",2005,4336520.90097925,"Oromia"
231,"Y","15-49",2005,2214317.18813599,"SNNPR"
231,"Y","15-49",2005,534092.647670992,"Somali"
231,"Y","15-49",2005,695226.677124789,"Tigray"
231,"N","15-49",2006,476216.034781829,"Addis Adaba"
231,"N","15-49",2006,42932.3273001262,"Afar"
231,"N","15-49",2006,1440483.21389778,"Amhara"
231,"N","15-49",2006,63663.7579810148,"Benishangul"
231,"N","15-49",2006,58304.0424514929,"Dire Dawa"
231,"N","15-49",2006,30953.3949947855,"Gambela"
231,"N","15-49",2006,21178.7717123054,"Harari"
231,"N","15-49",2006,2104001.14765194,"Oromia"
231,"N","15-49",2006,1066829.33752634,"SNNPR"
231,"N","15-49",2006,275458.306295899,"Somali"
231,"N","15-49",2006,523777.665406494,"Tigray"
231,"Y","15-49",2006,397059.54135704,"Addis Adaba"
231,"Y","15-49",2006,123627.469620058,"Afar"
231,"Y","15-49",2006,2526698.91002487,"Amhara"
231,"Y","15-49",2006,128726.050371725,"Benishangul"
231,"Y","15-49",2006,68568.8528382357,"Dire Dawa"
231,"Y","15-49",2006,48453.6888748253,"Gambela"
231,"Y","15-49",2006,31660.3046598318,"Harari"
231,"Y","15-49",2006,4437532.35278956,"Oromia"
231,"Y","15-49",2006,2265895.72287605,"SNNPR"
231,"Y","15-49",2006,546533.374920866,"Somali"
231,"Y","15-49",2006,711420.731666939,"Tigray"
231,"N","15-49",2007,499362.663250033,"Addis Adaba"
231,"N","15-49",2007,45019.066420002,"Afar"
231,"N","15-49",2007,1510498.34848276,"Amhara"
231,"N","15-49",2007,66758.1547363684,"Benishangul"
231,"N","15-49",2007,61137.928566725,"Dire Dawa"
231,"N","15-49",2007,32457.894384652,"Gambela"
231,"N","15-49",2007,22208.1724977331,"Harari"
231,"N","15-49",2007,2206266.77775338,"Oromia"
231,"N","15-49",2007,1118682.90924829,"SNNPR"
231,"N","15-49",2007,288847.042937733,"Somali"
231,"N","15-49",2007,549236.041722322,"Tigray"
231,"Y","15-49",2007,406267.899375337,"Addis Adaba"
231,"Y","15-49",2007,126494.56103226,"Afar"
231,"Y","15-49",2007,2585296.54021512,"Amhara"
231,"Y","15-49",2007,131711.384898766,"Benishangul"
231,"Y","15-49",2007,70159.0590417699,"Dire Dawa"
231,"Y","15-49",2007,49577.396701973,"Gambela"
231,"Y","15-49",2007,32394.5507612595,"Harari"
231,"Y","15-49",2007,4540444.844157,"Oromia"
231,"Y","15-49",2007,2318444.96769978,"SNNPR"
231,"Y","15-49",2007,559208.237154422,"Somali"
231,"Y","15-49",2007,727919.558962308,"Tigray"
231,"N","15-49",2008,524727.935811815,"Addis Adaba"
231,"N","15-49",2008,47305.8230685433,"Afar"
231,"N","15-49",2008,1587224.55397042,"Amhara"
231,"N","15-49",2008,70149.1547354247,"Benishangul"
231,"N","15-49",2008,64243.4475333708,"Dire Dawa"
231,"N","15-49",2008,34106.6026250516,"Gambela"
231,"N","15-49",2008,23336.2431164649,"Harari"
231,"N","15-49",2008,2318334.74414377,"Oromia"
231,"N","15-49",2008,1175506.73487956,"SNNPR"
231,"N","15-49",2008,303519.112982168,"Somali"
231,"N","15-49",2008,577134.647133407,"Tigray"
231,"Y","15-49",2008,415825.745930261,"Addis Adaba"
231,"Y","15-49",2008,129470.468324561,"Afar"
231,"Y","15-49",2008,2646118.14996659,"Amhara"
231,"Y","15-49",2008,134810.023034673,"Benishangul"
231,"Y","15-49",2008,71809.6189845814,"Dire Dawa"
231,"Y","15-49",2008,50743.7530668215,"Gambela"
231,"Y","15-49",2008,33156.6640019756,"Harari"
231,"Y","15-49",2008,4647263.21493715,"Oromia"
231,"Y","15-49",2008,2372988.63526836,"SNNPR"
231,"Y","15-49",2008,572364.15356128,"Somali"
231,"Y","15-49",2008,745044.572923754,"Tigray"
231,"N","15-49",2009,552479.67268187,"Addis Adaba"
231,"N","15-49",2009,49807.7267497119,"Afar"
231,"N","15-49",2009,1671169.4617393,"Amhara"
231,"N","15-49",2009,73859.1933116297,"Benishangul"
231,"N","15-49",2009,67641.1459021702,"Dire Dawa"
231,"N","15-49",2009,35910.4278018407,"Gambela"
231,"N","15-49",2009,24570.4470425468,"Harari"
231,"N","15-49",2009,2440946.50426789,"Oromia"
231,"N","15-49",2009,1237676.76885133,"SNNPR"
231,"N","15-49",2009,319571.588910445,"Somali"
231,"N","15-49",2009,607658.062741266,"Tigray"
231,"Y","15-49",2009,425992.787522455,"Addis Adaba"
231,"Y","15-49",2009,132636.053066005,"Afar"
231,"Y","15-49",2009,2710816.38847604,"Amhara"
231,"Y","15-49",2009,138106.161199884,"Benishangul"
231,"Y","15-49",2009,73565.3818012932,"Dire Dawa"
231,"Y","15-49",2009,51984.4502892125,"Gambela"
231,"Y","15-49",2009,33967.3525782981,"Harari"
231,"Y","15-49",2009,4760889.94165758,"Oromia"
231,"Y","15-49",2009,2431008.79007768,"SNNPR"
231,"Y","15-49",2009,586358.597657375,"Somali"
231,"Y","15-49",2009,763261.095674185,"Tigray"
231,"N","15-49",2010,582467.842120142,"Addis Adaba"
231,"N","15-49",2010,52511.2516447638,"Afar"
231,"N","15-49",2010,1761879.24792099,"Amhara"
231,"N","15-49",2010,77868.2132143015,"Benishangul"
231,"N","15-49",2010,71312.6549994491,"Dire Dawa"
231,"N","15-49",2010,37859.6180558368,"Gambela"
231,"N","15-49",2010,25904.1119093631,"Harari"
231,"N","15-49",2010,2573439.19310188,"Oromia"
231,"N","15-49",2010,1304856.90685344,"SNNPR"
231,"N","15-49",2010,336917.687653561,"Somali"
231,"N","15-49",2010,640641.272526272,"Tigray"
231,"Y","15-49",2010,436881.67386948,"Addis Adaba"
231,"Y","15-49",2010,136026.389592014,"Afar"
231,"Y","15-49",2010,2780108.10520543,"Amhara"
231,"Y","15-49",2010,141636.320247589,"Benishangul"
231,"Y","15-49",2010,75445.8011533876,"Dire Dawa"
231,"Y","15-49",2010,53313.2351597358,"Gambela"
231,"Y","15-49",2010,34835.5988316808,"Harari"
231,"Y","15-49",2010,4882583.99612012,"Oromia"
231,"Y","15-49",2010,2493148.28914697,"SNNPR"
231,"Y","15-49",2010,601346.626364683,"Somali"
231,"Y","15-49",2010,782770.964308908,"Tigray"
231,"N","15-49",2011,615177.804217575,"Addis Adaba"
231,"N","15-49",2011,55460.1544455379,"Afar"
231,"N","15-49",2011,1860822.05514959,"Amhara"
231,"N","15-49",2011,82241.1006402639,"Benishangul"
231,"N","15-49",2011,75317.3983919919,"Dire Dawa"
231,"N","15-49",2011,39985.7211332566,"Gambela"
231,"N","15-49",2011,27358.823152543,"Harari"
231,"N","15-49",2011,2717957.21174479,"Oromia"
231,"N","15-49",2011,1378134.46293343,"SNNPR"
231,"N","15-49",2011,355838.156726993,"Somali"
231,"N","15-49",2011,676618.111464039,"Tigray"
231,"Y","15-49",2011,449422.732620077,"Addis Adaba"
231,"Y","15-49",2011,139931.142401615,"Afar"
231,"Y","15-49",2011,2859913.46479304,"Amhara"
231,"Y","15-49",2011,145702.110871651,"Benishangul"
231,"Y","15-49",2011,77611.5368235752,"Dire Dawa"
231,"Y","15-49",2011,54843.6367634486,"Gambela"
231,"Y","15-49",2011,35835.5842228987,"Harari"
231,"Y","15-49",2011,5022742.70822109,"Oromia"
231,"Y","15-49",2011,2564716.22398665,"SNNPR"
231,"Y","15-49",2011,618608.790977624,"Somali"
231,"Y","15-49",2011,805241.068318333,"Tigray"
231,"N","15-49",2012,637362.606741213,"Addis Adaba"
231,"N","15-49",2012,57460.1820243444,"Afar"
231,"N","15-49",2012,1927927.80822146,"Amhara"
231,"N","15-49",2012,85206.9140433522,"Benishangul"
231,"N","15-49",2012,78033.5263121884,"Dire Dawa"
231,"N","15-49",2012,41427.7031440263,"Gambela"
231,"N","15-49",2012,28345.4486204275,"Harari"
231,"N","15-49",2012,2815973.33585861,"Oromia"
231,"N","15-49",2012,1427833.3316208,"SNNPR"
231,"N","15-49",2012,368670.543043993,"Somali"
231,"N","15-49",2012,701018.600369582,"Tigray"
231,"Y","15-49",2012,468144.820158375,"Addis Adaba"
231,"Y","15-49",2012,145760.404936031,"Afar"
231,"Y","15-49",2012,2979051.9648143,"Amhara"
231,"Y","15-49",2012,151771.780864424,"Benishangul"
231,"Y","15-49",2012,80844.6843279788,"Dire Dawa"
231,"Y","15-49",2012,57128.3172966692,"Gambela"
231,"Y","15-49",2012,37328.4258085831,"Harari"
231,"Y","15-49",2012,5231980.51895097,"Oromia"
231,"Y","15-49",2012,2671557.37413595,"SNNPR"
231,"Y","15-49",2012,644378.844639851,"Somali"
231,"Y","15-49",2012,838785.864066867,"Tigray"
231,"N","15-49",2013,659697.831103035,"Addis Adaba"
231,"N","15-49",2013,59473.7705904303,"Afar"
231,"N","15-49",2013,1995488.565151,"Amhara"
231,"N","15-49",2013,88192.8368480602,"Benishangul"
231,"N","15-49",2013,80768.0706665209,"Dire Dawa"
231,"N","15-49",2013,42879.4623698267,"Gambela"
231,"N","15-49",2013,29338.7638037746,"Harari"
231,"N","15-49",2013,2914654.04851429,"Oromia"
231,"N","15-49",2013,1477869.17852449,"SNNPR"
231,"N","15-49",2013,381589.938075,"Somali"
231,"N","15-49",2013,725584.534353566,"Tigray"
231,"Y","15-49",2013,487980.317522238,"Addis Adaba"
231,"Y","15-49",2013,151936.335979947,"Afar"
231,"Y","15-49",2013,3105275.67775616,"Amhara"
231,"Y","15-49",2013,158202.416491721,"Benishangul"
231,"Y","15-49",2013,84270.1083716059,"Dire Dawa"
231,"Y","15-49",2013,59548.8686695471,"Gambela"
231,"Y","15-49",2013,38910.047263826,"Harari"
231,"Y","15-49",2013,5453661.78364237,"Oromia"
231,"Y","15-49",2013,2784752.40902741,"SNNPR"
231,"Y","15-49",2013,671681.453413476,"Somali"
231,"Y","15-49",2013,874325.581861706,"Tigray"
231,"N","15-49",2014,681470.143866053,"Addis Adaba"
231,"N","15-49",2014,61436.6109598246,"Afar"
231,"N","15-49",2014,2061346.59758208,"Amhara"
231,"N","15-49",2014,91103.5058495078,"Benishangul"
231,"N","15-49",2014,83433.6966742293,"Dire Dawa"
231,"N","15-49",2014,44294.6331068064,"Gambela"
231,"N","15-49",2014,30307.0446006783,"Harari"
231,"N","15-49",2014,3010847.72469198,"Oromia"
231,"N","15-49",2014,1526643.97883551,"SNNPR"
231,"N","15-49",2014,394183.727363497,"Somali"
231,"N","15-49",2014,749531.336469833,"Tigray"
231,"Y","15-49",2014,508866.778350431,"Addis Adaba"
231,"Y","15-49",2014,158439.492389897,"Afar"
231,"Y","15-49",2014,3238187.2245446,"Amhara"
231,"Y","15-49",2014,164973.772745919,"Benishangul"
231,"Y","15-49",2014,87877.0249915799,"Dire Dawa"
231,"Y","15-49",2014,62097.6704719334,"Gambela"
231,"Y","15-49",2014,40575.4693081527,"Harari"
231,"Y","15-49",2014,5687088.60256129,"Oromia"
231,"Y","15-49",2014,2903944.96663444,"SNNPR"
231,"Y","15-49",2014,700430.662883599,"Somali"
231,"Y","15-49",2014,911748.335118162,"Tigray"
231,"N","15-49",2015,702159.388186302,"Addis Adaba"
231,"N","15-49",2015,63301.8094073235,"Afar"
231,"N","15-49",2015,2123928.50783884,"Amhara"
231,"N","15-49",2015,93869.3829872187,"Benishangul"
231,"N","15-49",2015,85966.7205353215,"Dire Dawa"
231,"N","15-49",2015,45639.4058670971,"Gambela"
231,"N","15-49",2015,31227.1580583434,"Harari"
231,"N","15-49",2015,3102256.22548679,"Oromia"
231,"N","15-49",2015,1572992.4660766,"SNNPR"
231,"N","15-49",2015,406151.035859542,"Somali"
231,"N","15-49",2015,772286.899696613,"Tigray"
231,"Y","15-49",2015,530705.695706921,"Addis Adaba"
231,"Y","15-49",2015,165239.203291685,"Afar"
231,"Y","15-49",2015,3377159.7536826,"Amhara"
231,"Y","15-49",2015,172053.913840344,"Benishangul"
